id,description
6961,"Hàng chục thanh niên mang theo dao bầu, tuýp sắt, bình xịt hơi cay... đi trên 3 ôtô xuống TP Biên Hòa, Đồng Nai đập phá nhà dân."
6962,Khu dân cư thiếu chỗ xử lý rác nên nhiều người dân ở Hà Tĩnh cho rác vào bao để treo lên đoàn tàu hàng đi qua nhà.
6963,"Khu rừng vẫn nguyên vẹn từ kỷ băng hà được tìm thấy ở ngoài khơi Alabama, Mỹ, hé lộ khung cảnh Trái Đất thời tiền sử."
6964,"Ông Trung bị cáo buộc cùng thuộc cấp vi phạm xây dựng dẫn đến vỡ đường ống nước Sông Đà, ảnh hưởng cuộc sống của 177.000 hộ dân."
6965,"Lễ đón chính thức Tổng bí thư, Chủ tịch Trung Quốc Tập Cận Bình diễn ra chiều nay tại Phủ chủ tịch, do Tổng Bí thư Nguyễn Phú Trọng chủ"
6966,"VKSND Tối cao xác định, luật sư trong vụ kiện đòi nợ thân chủ 10 năm trước có dấu hiệu lừa đảo, còn tòa ra bản án trái luật."
6967,"Sau cuộc cãi nhau với anh Tùng, Quỳnh dẫn nhóm bạn quay lại quán Internet, đâm chết nạn nhân."
6968,"Ông là tên tuổi lớn của văn học Việt Nam hiện đại, một nhà văn bậc thầy với những bài tùy bút có phong cách độc đáo."
6969,"Shariah Edwards là trường hợp hiếm có của Mỹ khi trúng tuyển 149 trường nộp đơn với tổng trị giá học bổng lên tới hơn 7,6 triệu USD."
6970,"Bộ trưởng Văn hoá cho rằng luật hoá cá cược thể thao sẽ giúp ""chấp nhận sự thật và đối diện thực tế đang tồn tại để quản lý""."
6971,Ái nữ của Tổng thống Donald Trump được cho là nuôi mộng trở thành nữ tổng thống Mỹ đầu tiên nên mới nhận lời làm cố vấn cho cha mình.
6972,Nam cảnh sát Đài Loan bắn chết một lao động người Việt năm ngoái vừa bị buộc tội ngộ sát.
6973,"Tan cuộc nhậu tại nhà chị Đoan, Thường dí dao đe dọa cưỡng bức song bị nữ gia chủ đoạt dao, đâm chết trong lúc vật lộn."
6974,"Tại văn phòng Google ở Zurich, Thụy Sĩ, nhân viên có thể họp trong cáp treo, ngủ trong bồn tắm và tận hưởng dịch vụ massage miễn phí."
6975,"Ngày 24/8, Hải quan TP HCM bắt giữ lô hàng iPhone, iPad, MacBook Pro nhập lậu từ Mỹ về Việt Nam."
6976,"Môn Toán có 4 đề gốc nội dung giống nhau, nhưng 50 câu hỏi được sắp xếp khác nhau để tạo ra 24 mã đề."
6977,"Trong lúc uống bia xảy ra mâu thuẫn, Hoàng vác cưa máy đuổi chém bạn nhậu."
6978,Ông Phan Văn Sáu có đơn xin thôi nhiệm vụ Tổng thanh tra Chính phủ sau gần hai năm đảm nhiệm vị trí này.
6979,Phản ứng tự nhiên của cơ thể sẽ khiến chúng ta tự động nôn ra khi ăn quá nhiều thức ăn.
6980,"Tên lửa Epsilon-3 mang theo vệ tinh ASNARO-2 được phóng lên không gian, tạo nên vệt mây rực rỡ trên bầu trời."
6981,"Trường THCS Trần Văn Ơn, quận 1, TP HCM đang áp dụng hình thức điểm danh học sinh bằng cách quẹt thẻ và dự kiến tích hợp luôn việc thanh"
6982,"Được Quốc hội thông qua ngày 19/6, Luật chuyển giao công nghệ 2017 sẽ có hiệu lực từ ngày 1/7/2018."
6983,"Nữ diễn viên sống trong khu dân cư Mỹ gốc Phi giàu có, nơi đa số ngạc nhiên khi biết cô sắp kết hôn với Hoàng tử nước Anh."
6984,"Việc Trump công nhận Jerusalem là thủ đô Israel không đóng góp gì cho hòa bình khu vực, mà chỉ làm gia tăng căng thẳng ở Trung Đông."
6985,"Được bạn nhờ chở thiếu nữ 17 tuổi từ chỗ làm về phòng trọ ở Bình Dương, Phương đưa nạn nhân đến khu đất trống cưỡng bức."
6986,"Chỉ riêng một dự án ngân sách bỏ ra hơn 800 tỷ đồng, nhưng khi giao cho nhà đầu tư thì chỉ nộp lại 630 tỷ đồng."
6987,Pudit Kittithradilok bị tòa án Bangkok kết án hơn 13.000 năm tù vì vận hành một hệ thống đa cấp lừa đảo khoảng 40.000 người.
6988,"Bị cáo buộc giúp sức cho bà Phạm Lê Hoàng Uyển tống tiền doanh nghiệp 700 triệu đồng, nam phóng viên tập sự ở Cần Thơ bị bắt."
6989,"Lương cao, nhiều cơ hội việc làm, là lý do khiến thời gian gần đây nhiều người Việt ở các tỉnh biên giới sang Trung Quốc tìm việc."
6990,"Với số điểm từ 24,6 đến 27,4, anh em sinh ba ở Thanh Chương (Nghệ An) đã đỗ vào Trường Sĩ quan thông tin."
6991,"Cá trê vàng hơn 2 kg, dài 65 cm, có tám râu vừa dính bẫy của nông dân ở Cà Mau."
6992,8 trong số 11 người trên máy bay quân sự Mỹ rơi xuống ngoài khơi Nhật Bản đã được giải cứu.
6993,"Cho rằng các bác sĩ bỏ mặc cô bạn của mình đang bị rách lưỡi, người đàn ông đã xúc phạm, hành hung nhân viên y tế."
6994,"Trước nghi vấn trường Tiểu học Điện Biên 2 (Thanh Hóa) bớt xén khẩu phần ăn của học sinh, Phòng Giáo dục thành phố đã vào cuộc."
6995,"Không khen ngợi tài năng thiên bẩm, người Nhật đề cao nỗ lực của mỗi người ngay từ khi còn rất nhỏ."
6996,"Mặt Trời có cấu tạo gồm nhiều lớp, mỗi lớp gây ra những tác động khác nhau nếu chúng ta mang nó tới Trái Đất."
6997,"Nhiều nhà giáo khi sang làm quản lý bị mất phụ cấp thâm niên, thu nhập giảm nên không muốn được điều động, luân chuyển."
6998,"Trực thăng Mỹ tham chiến tại Syria được trang bị tổ hợp đối kháng hồng ngoại AN/AAQ-24, có thể vô hiệu hóa nhiều loại tên lửa phòng không vác vai."
6999,Khoảnh khắc con cá mập trâu háu đói tấn công và nuốt chửng camera của một cần thủ được ghi lại trọn vẹn từ máy quay trong miệng nó.
7000,"Chạy xe máy vào buổi tối, ông Thọ gặp tai nạn tử vong, thi thể bị bỏ lại giữa đường."
7001,"Cựu phó tổng thống Mỹ Biden cho rằng những bình luận gần đây của ông Trump về nhà lãnh đạo Triều Tiên là ""sai lầm lớn""."
7002,Yếu tố không gian mở và cây xanh được ưu tiên tại Khu công viên Khoa học và Công nghệ - công viên khoa học thứ hai của TP HCM.
7003,Khoảnh khắc một con ngựa bị hổ và sư tử lao tới cắn trong buổi diễn tập của rạp xiếc ở phía bắc Trung Quốc khiến nhiều người hoảng sợ.
7004,Một con voi mới sinh được nhân viên bảo vệ động vật hoang dã cõng trên lưng sau cuộc giải cứu ở kênh đào ngập bùn.
7005,Triều Tiên dự kiến cử phái đoàn gồm 400 - 500 người tới Hàn Quốc dự Thế vận hội Mùa đông vào tháng tới.
7006,Lễ trao tặng bức tượng Chủ tịch Hồ Chí Minh cho thành phố Mimasaka diễn ra đúng dịp Việt - Nhật chuẩn bị kỷ niệm 45 năm thiết lập quan
7007,"Các nhà khoa học tiết lộ một thủ thuật đơn giản để cải thiện sóng Wifi, tăng cường an ninh mạng, với chi phí rẻ hơn hàng trăm lần ăn-ten."
7008,"Các nhóm nhỏ người Việt đang tìm cách rời khỏi khu vực núi lửa hoạt động tại Bali, với sự trợ giúp của Đại sứ quán Việt Nam."
7009,"Hơn 20 thác nước đóng băng hình thành trong công viên núi Thiên Môn ở Liêu Ninh, Trung Quốc, do nhiệt độ thấp kết hợp với hệ thống tưới tiêu."
7010,"Mưa tuyết lớn, nhiệt độ chỉ khoảng -3 độ C ở Thường Châu, thành phố Trung Quốc đang diễn ra trận chung kết U23 Việt Nam - Uzbekistan."
7011,"Đâm trúng xe máy chở hai phụ nữ, xe tải tiếp tục ủi bay hàng chục mét lan can và nằm thò đầu khỏi cầu Rào 1 (Hải Phòng)."
7012,"Hòa Bình thiệt hại nặng nhất với 17 người chết, 15 người mất tích và 9 người bị thương trong mưa lũ."
7013,"Các em học những kỹ năng sống quan trọng, giáo viên không được tùy ý chụp và sử dụng ảnh của học sinh."
7014,Đáp án 24 mã đề của 9 môn thi THPT quốc gia được Bộ Giáo dục và Đào tạo công bố chiều 24/6.
7015,"Mỗi suất học bổng trung học ở trường uy tín đến 250.000 USD, chỉ cấp cho vài em đã hết cả triệu USD nên họ không thể vung tiền được."
7016,"Mặc núi lửa Agung gầm gừ ở phía xa, có những người đàn ông trên đảo Bali chỉ bận tâm đến những cuộc chơi gà chọi."
7017,"Toàn bộ cảnh sát giao thông, cảnh sát cơ động phối hợp với các lực lượng khác ứng trực trên phố sau trận bóng đá U23 Việt Nam - U23"
7018,"Những con cá sấu trong công viên Shallotte River Swamp Park ở North Carolina, Mỹ, dường như đông cứng giữa hồ nước, để lộ mõm nhô cao trên mặt băng."
7019,Khí hậu kém thuận lợi kết hợp với nhiều dịch bệnh thảm khốc góp phần làm suy yếu đế quốc La Mã hùng mạnh.
7020,"Tấm bằng này giúp các em có cơ hội được nhận vào nhiều trường đại học hàng đầu thế giới như Oxford, Cambridge, Harvard."
7021,"Ba phó giám đốc ngân hàng và cấp dưới bị cho là giải ngân trái phép cho ông Phạm Công Danh, gây thiệt hại hơn 470 tỷ đồng."
7022,"Mô hình chính quyền đô thị giúp giảm các tầng nấc quản lý hành chính, chủ trương từ trung ương xuống địa phương sẽ nhanh hơn."
7023,"Từ TP HCM ra Huế đòi nợ, anh Nhân bị tấn công trong quán nhậu, bị bắn súng hoa cải trúng bụng."
7024,"Các nhà khoa học Nhật Bản phát hiện hố đen siêu lớn ở dải Ngân hà, đường kính 1,4 nghìn tỷ km và trọng lượng gấp 100.000 lần Mặt Trời."
7025,Hai thợ săn ma khẳng định ghi được khoảnh khắc linh hồn thầy tu Ai Cập cổ đại quay trở lại quan tài trong bảo tàng Anh.
7026,"Tối 18/12/1972, những hồi còi đầu tiên báo động máy bay B52 của Mỹ đến ném bom Hà Nội đã được phát đi từ căn hầm dưới chân Thành Thăng"
7027,Sự động viên và định hướng của bố mẹ đóng vai trò lớn trong kết quả học tập của con.
7028,"Nghe tin bố bị hắt cốc nước vào người khi đi đòi nợ, Nhàn xách xô nước tới trả đũa, đoạt dao chém đối thủ."
7029,"Xác chiếc ""tàu ma"" mất tích có thể từng bị hàng trăm con chuột ăn thịt xâm chiếm, dạt vào bờ biển cách nơi đắm hơn 4.800 km."
7030,Tại huyện biên giới Nghệ An nhiệt độ xuống thấp dưới 10 độ C nên giáo viên chủ động cho các em nghỉ học.
7031,"Phát tín hiệu cầu cứu, bảo vệ đôi chân, tìm kiếm nguồn nước ngọt và thức ăn là những việc cần làm để sống sót trên hoang đảo."
7032,"Nhóm tội phạm điều chế ma túy tổng hợp từ các loại tân dược, thuốc thú y có bán rộng rãi trên thị trường."
7033,"Nguyễn Thu Quỳnh, sinh viên Đại học Mỹ thuật Công nghiệp, đoạt giải thiết kế logo kỷ niệm 45 năm quan hệ Việt - Bỉ với hình tượng nón lá."
7034,"Nhằm giải quyết tình trạng béo phì ở sinh viên, một trường đại học tạo chương trình giảm cân, khuyến khích sinh viên kiếm điểm."
7035,"Người dân Quảng Ngãi mặc áo mưa để tránh sóng lớn bổ vào khi nhổ rau mứt nằm trong kẽ đá, một ngày kiếm khoảng 300.000 đồng."
7036,"Tôi sở hữu ngôi nhà bố mẹ để lại, nay muốn chuyển nhượng cho em trai thì làm thế nào để giảm chi phí thấp nhất về thuế? (Đỗ Duy"
7037,"Người đàn ông có nhiều tiền án sau khi sát hại vợ vì ghen tuông, đã viết thư tuyệt mệnh và uống thuốc diệt cỏ."
7038,"14h45 ngày 6/12, đám cháy bùng phát tại tầng 2 của quán cà phê trên đường Phan Kế Bính (Hà Nội) khiến toàn bộ cháy rụi, không có thiệt hại"
7039,"Cho rằng việc đấu giá lại lô quầy làm xáo trộn kinh doanh, gần 200 tiểu thương ở chợ Hồ Xá (Quảng Trị) kéo lên trụ sở huyện phản đối."
7040,Các nhà nghiên cứu rất bất ngờ khi phát hiện trong danh sách mồi săn của cá sấu có cả cá mập và cá đuối.
7041,"""Họ muốn biết ông ấy có bị mất trí không"", Suzanne DiMaggio kể. ""Họ"" là các quan chức Triều Tiên và ""ông ấy"" là Tổng thống Mỹ Trump."
7042,"Ngoài nói “Congratulations” khi muốn chúc mừng ai đó, bạn có thể sử dụng từ ""Good job!"", ""Well done!""... thay thế."
7043,"Một tàu cá chở khoảng 40 học sinh bị lật ở biển Arab ngoài khơi bang Maharashtra, tây Ấn Độ."
7044,Cơ quan vũ trụ của UAE sẽ không kịp phóng tàu thăm dò sao Hỏa nếu không sẵn sàng về công nghệ vào tháng 7/2020.
7045,"Giáo hoàng Francis kêu gọi dành hòa bình, sự thấu hiểu cho những người nhập cư và tị nạn trong thông điệp năm mới."
7046,"Hà Nội đang tạm dừng các dự án đầu tư, cải tạo vỉa hè để rà soát sau khi xuất hiện tình trạng đá lát bị bong tróc, gãy nát."
7047,Xác con tàu chở nguyên liệu và các bộ phận của hai quả bom nguyên tử ném xuống Hiroshima và Nagasaki được tìm thấy dưới lòng Thái Bình Dương.
7048,Người đứng đầu hội cựu chiến binh Zimbabwe hôm nay yêu cầu Tổng thống Robert Mugabe phải từ chức ngay lập tức.
7049,"Hai con chó cảnh giống chihuahua suýt trở thành mồi của cá mập bò khi đang lang thang sát mép một khúc sông ở Queensland, Australia."
7050,"Dù áp đảo về số lượng, bầy chó hoang vẫn phải chịu thua vào phút chót và chấp nhận nhường miếng mồi ngon cho linh cẩu."
7051,"Gương mặt thanh tú, nụ cười rạng rỡ, nhiều nữ sinh thi THPT quốc gia 2017 thu hút ánh nhìn của bạn bè."
7052,Tàu vũ trụ OSIRIS-Rex của NASA sẽ được Trái Đất trợ lực để đạt tốc độ gần 13.700 km/h và bay tới tiểu hành tinh cao 500 m.
7053,"Trong hàng loạt quy định Sở Nội vụ đề xuất; cán bộ, công chức không được mặc quần jeans, áo thun tại nơi làm việc."
7054,Triều Tiên hôm qua lên án Tổng thống Mỹ Donald Trump về quyết định công nhận Jerusalem là thủ đô Israel.
7055,"Mâu thuẫn trong tiệc sinh nhật, nam thanh niên ở Bình Định mua xăng đổ vào chai bia làm bom xăng đốt ôtô Innova khi bị đối thủ truy lùng."
7056,"Hoa mào gà, cúc vạn thọ là gì trong tiếng Anh? Hãy kiểm tra vốn từ vựng về các loài hoa của bạn qua trắc nghiệm dưới đây."
7057,Khoảnh khắc nở rộ của những bông hoa xương rồng nhím khiến nhiều người liên tưởng đến một màn trình diễn pháo hoa.
7058,"Các nhà chức trách Mỹ đang đau đầu tìm cách xóa sổ loài rắn xâm hại đang hoành hành trên đảo Guam, đẩy chim bản xứ đến bờ tuyệt chủng."
7059,"Ông Cường, Phó giám đốc Công ty Cổ phần nhiên liệu bay Petrolimex chi nhánh Đà Nẵng, bị bắt để điều tra về hành vi đe dọa giết người."
7060,Người Lào 35 tuổi xả súng AK vào cảnh sát Việt Nam trong lúc đang giao dịch ma túy đã lĩnh án.
7061,"Sáng 9/6, kỳ tuyển sinh quan trọng bậc nhất trong đời học sinh mở màn với môn Văn, thời gian 120 phút."
7062,"Không chỉ gây ấn tượng với những pha hành động đỉnh cao, bộ phim còn làm người xem ấn tượng với những lời thoại ""cực chất""."
7063,Khánh Hòa và Phú Yên được nhận 40 tấn hàng do Nga viện trợ cho Việt Nam sau thiệt hại của bão Damrey.
7064,"Mê chiếc Z1000 để trong hầm chung cư cao cấp ở quận 7, nam bảo vệ lấy trộm chạy thẳng về quê, chụp ảnh cưỡi xe định đăng Facebook."
7065,Một phi công Liên Xô đã có màn trình diễn khó tin khi đưa tiêm kích MiG-17 chui lọt gầm cầu chỉ cao 30 m thời Chiến tranh Lạnh.
7066,Hình ảnh chiếc chuông và một cậu bé khiến bạn liên tưởng tới từ vựng nào trong tiếng Anh?
7067,Ông Vũ Đức Đam đề nghị rà soát nhu cầu nhân lực để thay đổi quy mô đào tạo vì sư phạm là lĩnh vực chủ động được đầu ra.
7068,"Năm học tới, trường Isca Academy (Anh) cho phép nam sinh mặc quần soóc đi học trong thời tiết nóng, thay vì quần dài với áo vest."
7069,"Nhiều khu dân cư được công an thông báo danh tính, hình ảnh về hai tử tù vừa trốn khỏi buồng biệt giam."
7070,"Nông dân ở Chương Mỹ bỏ trăm triệu chế nhà nổi hàn từ sắt ống, bên dưới gắn thùng nhựa bịt kín, quây lưới có mái che để nuôi vịt."
7071,"Hai robot bồi bàn có thể bưng bê đồ ăn, dọn bàn sau khi khách hàng ăn xong và thậm chí có thể nhảy múa phục vụ khách."
7072,"Ngày 3/11, bức bích họa đầu tiên trong tổng số 18 bức tranh đã được thực hiện trên phố gầm cầu đường sắt ở Hà Nội."
7073,"Công trình kiến trúc từ cổ kính đến hiện đại kết hợp vườn cây, thảm cỏ đem lại môi trường tốt nhất cho 72.000 sinh viên Đại học Toronto."
7074,Giám đốc CIA cho rằng Bình Nhưỡng có thể sử dụng tên lửa xuyên lục địa để đe dọa Washington và thống nhất bán đảo Triều Tiên trong tương lai.
7075,"Nhận ra bài tập về nhà của con chứa thông điệp không tích cực về bình đẳng giới, Lynne Polvino quyết định sửa toàn bộ nội dung."
7076,"Hơn chục người sửa xe, thay bugi miễn phí cho những xe chết máy vì triều cường ở huyện Nhà Bè gần bốn tháng nay."
7077,"Bất chấp nọc độc của rắn mamba đen, cầy mangut kiên nhẫn cắn cổ lôi con mồi nguy hiểm đang treo lủng lẳng trên cây xuống đất."
7078,"""Call the shots"", ""a close call"" là những cách diễn đạt quen thuộc, trong đó từ ""call"" không còn mang nghĩa gốc."
7079,Các phi công Bỉ sử dụng hệ thống ngắm bắn gắn trên mũ theo dõi chặt chẽ động thái của hai oanh tạc cơ Nga trên Biển Bắc.
7080,Phần Lan đang điều tra vụ phi công thiệt mạng do bị cánh cửa máy bay rơi trúng người trong lúc chuẩn bị cất cánh.
7081,Phần còn lại của tên lửa đẩy Trường Chinh 3B rơi và bốc cháy gần một thị trấn sau khi đưa hai vệ tinh lên quỹ đạo thành công.
7082,"Trăn Calabar ở châu Phi được mệnh danh là ""tê giác trong thế giới loài rắn"" vì sở hữu lớp da dày gấp 15 lần trăn thông thường."
7083,"Hạm đội Nam Hải triển khai máy bay ném bom H-6G được gắn thiết bị tác chiến điện tử, có thể hoạt động ở Biển Đông."
7084,"Từ ngày 1/1, Bộ Công an cho phép người bị giam giữ được phép mang theo chứng minh thư nhân dân, hộ chiếu, hộ khẩu, bằng cấp."
7085,"Đột nhập vào tiệm hớt tóc ở Bình Dương để trộm nhưng bị phát hiện, nam thanh niên đã ôm bình gas dọa sẽ cho nổ."
7086,Cơ sở bào chế ma túy của một nhóm người gốc Việt ở Canada bị phát giác khi lính cứu hỏa khống chế vụ hỏa hoạn trong căn nhà.
7087,"12 năm dạy trường Luật Đại học Chicago, Obama là giảng viên nổi bật, được nhiều sinh viên yêu mến."
7088,"Ôtô đậu trên vỉa hè nhưng tài xế xô đẩy lực lượng đoàn liên ngành quận 1, nằm dưới đường nói ""bị đau tim""... không cho lập biên bản."
7089,"Thay vì nhân viên soát vé, ngành đường sắt đã lắp đặt cửa soát vé để đọc thông tin từ vé hành khách."
7090,"Trò chuyện với một giáo viên tiếng Anh ở Hà Nội, ông Karim Raslan, nhà bình luận Malaysia, phát hiện nhiều vấn đề trong giáo dục ngoại ngữ Việt Nam."
7091,"Xác định mục tiêu cụ thể, tham gia kỳ thi chứng chỉ quốc tế là những tiêu chí cần thiết giúp trẻ có lộ trình học tiếng Anh phù hợp."
7092,Sự xuất hiện của tên lửa Regulus giúp hải quân Mỹ sở hữu khả năng răn đe hạt nhân trên biển trước khi có tên lửa đạn đạo.
7093,"Nghi ngờ vợ nhắn tin cho tình nhân, người chồng ở Cà Mau nổi cơn ghen, mua xăng về tưới lên người chị này rồi châm lửa đốt."
7094,"Năm 1900, công ty Hildebrands của Đức tung ra loạt postcard hình dung cuộc sống của con người năm 2000 với nhiều phát minh độc đáo."
7095,"Nhân lực Việt Nam sẽ được đào tạo theo tiêu chuẩn quốc tế, bao gồm khung BTEC (chương trình đào tạo nghề Quốc gia Anh)."
7096,"Câu trả lời ""khó trừ điểm"" của các bạn học sinh sẽ giúp bạn cảm thấy thư giãn sau những giờ học, làm việc căng thẳng."
7097,"Phương pháp dạy, chương trình đào tạo, thái độ của người học... được ông Cường cho là hạn chế của việc dạy và học tiếng Anh ở đại học."
7098,"Cùng nhóm đồng hương Peru đập phá hàng loạt trụ ATM ở nhiều tỉnh thành lấy nhiều tỷ đồng, chỉ một mình Eduardo bị bắt."
7099,"Lý là môn thi đầu tiên trong bài tổ hợp Khoa học tự nhiên. Đề gồm 40 câu, thí sinh làm trong 50 phút."
7100,Bộ não con người vô cùng phức tạp nhưng có thể dễ dàng bị đánh lừa bởi hình ảnh tạo ảo giác quang học.
7101,"Từ mai đến 20/12, miền Bắc trải qua đợt rét đậm diện rộng nhất từ đầu đông, Hà Nội chỉ 9-12, vùng núi cao có thể xuất hiện băng giá."
7102,Người dân Kabul tỏ ra sợ hãi và tuyệt vọng sau vụ đánh bom tự sát kinh hoàng nhất trong nhiều tháng qua.
7103,170.000 bông hoa mới lấy được 1kg nhụy nghệ tây để bán với giá 25.000 USD (580 triệu đồng).
7104,"Với học phí 79.000 USD một năm, trường dự bị Léman Manhattan cung cấp cho học sinh tầng lớp quý tộc những cơ hội hiếm có."
7105,"Tư vấn chiến lược, quản lý dự án hay quản lý rủi ro là những nghề bạn có thể theo đuổi nếu có bằng cấp ngành quản lý."
7106,"Bộ đôi trượt băng nổi tiếng cùng 8 vận động viên Triều Tiên sẽ tới Hàn Quốc hôm nay, chuẩn bị dự thế vận hội bắt đầu tuần sau."
7107,Các nhà khoa học trong tàu ngầm trở thành đối tượng tấn công của đàn cá mập đói mồi khi đang ghi hình chúng xâu xé xác cá voi.
7108,"Trước HĐND tỉnh, Giám đốc Công an Nghệ An cam kết để bảo vệ rừng sẽ xử lý mạnh tay, làm rõ trách nhiệm của chính quyền xã, kiểm lâm"
7109,Bức ảnh có tông màu xanh dương sẽ được dùng cho thiệp Giáng sinh 2017 của gia đình Hoàng tử William.
7110,Bí ẩn vẫn bao trùm dù 50 năm đã trôi qua kể từ ngày thủ tướng Australia Harold Holt mất tích khi đang tắm biển.
7111,Một quả tên lửa của phiến quân rơi gần máy bay chở phái đoàn Syria vừa hạ cánh sau khi trở về từ hội nghị hòa bình ở Sochi.
7112,"76.000 thí sinh tham gia tuyển sinh vào lớp 10 Hà Nội sẽ biết điểm thi trong hôm nay, 6 ngày sau điểm chuẩn sẽ được công bố."
7113,"Mọi người cho em hỏi đây là con gì? Mấy hôm nay nó chui từ cống nước thải lên, bò như giòi rất nhanh khiến em thấy sợ. (Nguyễn Lam)"
7114,"Ngoài kiến thức chuyên môn, khả năng sáng tạo, Marketing đòi hỏi người làm phải có vốn tiếng Anh tốt."
7115,"Cùng nhau bỏ việc, đôi vợ chồng tin sẽ mang lại cho con nền giáo dục có giá trị nhất khi trải nghiệm cuộc sống ở nhiều quốc gia."
7116,"Bạn có thể dùng bàn tay tính giờ Mặt Trời lặn, đo độ của một góc, tính số ngày trong tháng hay một số phép nhân đơn giản."
7117,Hành vi tán tỉnh nhiều bạn tình cùng lúc của một con báo Amur đực trong khu bảo tồn Nga khiến các nhà khoa học hết sức vui mừng.
7118,Video ở một trường tiểu học ghi lại cảnh thầy Lian giơ chân lên sát mặt các nữ sinh trong phòng giải trí.
7119,Tỷ phú công nghệ Elon Musk và các chuyên gia hàng đầu thế giới về trí tuệ nhân tạo (AI) kêu gọi Liên Hợp Quốc cấm robot giết người.
7120,"Đến 14h30, bão Tembin tiếp tục có xu hướng yếu dần, hoàn lưu bão đang gây mưa cho các tỉnh Nam Bộ, một số nơi có gió giật mạnh cấp"
7121,"Nhiều đêm liền gặp ác mộng sau khi dìm chết người tình dưới mương nước vì ghen, Lộc kể lại sự việc cho con gái riêng."
7122,"Điểm trúng tuyển của Học viện Hàng không Việt Nam dao động 20-25; Đại học Giao thông Vận tải TP HCM 15,5-24,25."
7123,"Dự kiến dịp Tết Nguyên đán 2018, học sinh phổ thông TP HCM được nghỉ 16 ngày, theo kế hoạch của UBND TP HCM."
7124,"Để tạo khoảng cách thân thiện giữa học sinh với thầy giáo, Hiệu trưởng trường THPT Việt Đức (Hà Nội) mỗi sáng đều đứng cổng trường cúi chào học sinh."
7125,"""Về hưu tôi không nói với ai, đi ra ngoài sợ bị hỏi lương. Mấy đêm nằm ngủ, nhiều lúc tôi khóc một mình"", cô Trương Thị Lan nói."
7126,"Đối diện với nguy hiểm trong tấn công chống khủng bố, các tân binh tiểu đoàn đặc nhiệm Hà Nội luyện đu dây cắm đầu, leo tường bằng sào tre."
7127,Chủ tịch Quốc hội nhấn mạnh tầm nhìn mới của quan hệ đối tác nghị viện châu Á-Thái Bình Dương là nhiệm vụ quan trọng của hội nghị APPF-26.
7128,Xác ướp của vị đại sư Phật giáo cách đây 1.000 năm vẫn giữ được bộ xương và sọ não hoàn chỉnh theo kết quả chụp cắt lớp vi tính.
7129,"Học trò dân tộc thiểu số thường xuyên bỏ học. 10 năm qua, thầy Ninh Văn Dậu đã vượt rừng, lên rẫy thuyết phục các em trở lại trường."
7130,"Ngôi trường ở vùng cao Quảng Nam thiếu đất xây dựng, thầy Nguyễn Khắc Điệp hiến đất với mong muốn những trẻ em Xê Đăng có điều kiện học tập."
7131,"Lãnh đạo Triều Tiên thăm lăng, tưởng nhớ người cha Kim Jong-il trong dịp kỷ niệm 6 năm ngày mất của ông."
7132,"Vấn đề ngày tháng dùng khá nhiều trong giao tiếp hàng ngày. Dưới đây là cách nói, viết cơ bản về chúng bằng tiếng Anh, giúp bạn sử dụng hiệu"
7133,"Tròn một tháng xét xử, sáng 29/9, TAND Hà Nội sẽ ra bản án sơ thẩm với cựu chủ tịch OceanBank Hà Văn Thắm và 50 đồng phạm."
7134,"Giếng khoan dầu Z-44 Chayvo là nơi sâu nhất mà con người đào được, nhưng chúng ta phải đào thêm 6.400 km nữa mới đến được tâm Trái Đất."
7135,Khoảnh khắc con cá voi lưng gù nặng khoảng một tấn rơi ập lên thợ lặn ở vùng biển Australia khiến nhiều người thót tim.
7136,"Trên đường đê, tài xế bị 4 người chặn đường khống chế, cướp đi một tỷ đồng và 5 chiếc điện thoại."
7137,Đội quân đất nung trong mộ hoàng đế Tần Thủy Hoàng không chỉ sống động như người thật mà còn trang bị vũ khí có thể đoạt mạng kẻ thù.
7138,Người phán xử là bộ phim thuộc thể loại tội phạm với nhân vật trung tâm là Phan Quân - một ông trùm thế giới ngầm dưới bóng doanh nhân
7139,Lãnh đạo Chính phủ trình Chủ tịch nước tặng Huân chương Lao động hạng Nhất cho tập thể đội tuyển.
7140,"Việc tìm kiếm phương tiện, tham gia nhóm, tạo điều kiện cho hành vi giết người, cướp tài sản, gián điệp, khủng bố... đều sẽ bị coi là phạm tội."
7141,"Thấy bà chủ quán đeo nhiều nữ trang, thanh niên ở Cà Mau cùng bạn đâm chết nạn nhân, cướp tài sản."
7142,Thế hệ Việt kiều thứ hai và thậm chí trẻ hơn tại Mỹ đang biến khu Little Sài Gòn thành một trung tâm ẩm thực nức tiếng của nam California.
7143,"Cuối mùa xuân hàng năm, dãy núi Great Smoky lại được thắp sáng bởi hàng nghìn con đom đóm vào mùa giao phối."
7144,"Sau một triệu năm, nhiệt độ bề mặt Trái Đất giảm xuống mức -240°C, các loài vi khuẩn là sinh vật duy nhất còn tồn tại được trên Trái Đất."
7145,"Đỉnh núi Mẫu Sơn (Lạng Sơn) sớm nay xuống âm 0,3 độ, Hà Nội 10 độ C. Mưa cùng nền nhiệt thấp làm tăng cảm giác rét buốt."
7146,Công trình xây lò phản ứng nhiệt hạch ITER có nhiệt độ 150 triệu độ C ở miền nam nước Pháp hoàn thành một nửa theo tiến độ.
